car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Mercedes-Benz GLA 200 Sport,2175000.0,53000,Petrol,Mumbai,2017
Nissan Terrano XL (D),575000.0,85000,Diesel,Mumbai,2015
Maruti Suzuki Swift VXi,334000.0,46000,Petrol,Ahmedabad,2012
Maruti Suzuki Dzire VXi,675000.0,45000,Petrol,Kolkata,2021
Jeep Compass Limited (O) 1.4 Petrol AT [2017-2020],1341000.0,48381,Petrol,Thane,2018
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],482000.0,20225,Petrol,Delhi,2018
Toyota Corolla Altis VL AT Petrol,1650000.0,25914,Petrol,Pune,2018
Mercedes-Benz GLE 250 d,5500000.0,50012,Diesel,Ahmedabad,2018
MG Hector Smart 1.5 DCT Petrol [2019-2020],1499000.0,9700,Petrol,Bangalore,2019
Kia Seltos GTX Plus AT 1.4 [2019-2020],1864999.0,8000,Petrol,Mumbai,2021
Hyundai Elite i20 Asta 1.2 (O) [2016],620000.0,47452,Petrol,Ahmedabad,2016
Honda Jazz V Petrol,595000.0,10861,Petrol,Hyderabad,2016
Maruti Suzuki SX4 VXI CNG BS-IV,171000.0,76000,CNG,Delhi,2010
Maruti Suzuki A-Star VXI,295000.0,15000,Petrol,Ambattur,2013
Mahindra Marazzo M6 Plus 7 STR,1137000.0,10616,Diesel,Kolkata,2020
Hyundai i20 Asta (O) 1.0 Turbo DCT,1195000.0,10530,Petrol,Bangalore,2021
Honda Civic 1.8S MT,349000.0,62500,Petrol,Thane,2012
Kia Seltos GTX Plus 1.4 DCT,1995000.0,7358,Petrol,Bangalore,2021
Citroen C5 Aircross Shine,3500000.0,27000,Diesel,Hyderabad,2021
Honda City 1.5 V MT,310000.0,95000,Petrol,Mumbai,2010
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],415000.0,36234,Petrol,Kolkata,2018
Maruti Suzuki Alto 800 LXi CNG [2019-2020],389000.0,54765,CNG,Pune,2019
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2017-2020],465000.0,58000,Petrol,Thane,2017
Hyundai Santro Sportz AMT [2018-2020],589000.0,13772,Petrol,Bangalore,2018
Hyundai Grand i10 Magna 1.2 Kappa VTVT CNG [2019-2020],778000.0,8423,CNG,Pune,2021
Ford Endeavour Titanium 3.2 4x4 AT,3150000.0,47000,Diesel,Mumbai,2018
Hyundai Verna 1.6 CRDI SX (O),1090000.0,45000,Diesel,Ahmedabad,2019
Mahindra Scorpio VLX 2WD Airbag BS-IV,615000.0,127000,Diesel,Hyderabad,2014
Honda City V,615000.0,21946,Petrol,Thane,2015
Hyundai Elite i20 Asta 1.4 (O) CRDi,551000.0,91,Diesel,Ahmedabad,2015
Ford EcoSport Titanium 1.5 TDCi,434000.0,59685,Diesel,Kolkata,2013
Skoda Superb L&K TSI AT,3490000.0,14500,Petrol,Pune,2021
Maruti Suzuki Ertiga ZDI + SHVS,1080000.0,65917,Diesel,Hyderabad,2018
Maruti Suzuki Wagon R VXi 1.0 [2019-2019],425000.0,34124,Petrol,Kolkata,2018
Maruti Suzuki Celerio VXi [2019-2020],486000.0,25834,Petrol,Delhi,2019
Maruti Suzuki Alto K10 LXi,236000.0,58073,Petrol,Delhi,2014
Maruti Suzuki Wagon R 1.0 VXi,357000.0,52002,Petrol,Bangalore,2013
Hyundai Tucson GLS 4WD AT Diesel,1989999.0,17852,Diesel,Ahmedabad,2018
Volkswagen Tiguan Highline TDI,2495000.0,41797,Diesel,Thane,2018
Jaguar XF 2.2 Diesel Luxury,1950000.0,36000,Diesel,Kolkata,2014
Honda Amaze 1.2 S i-VTEC,521000.0,37206,Petrol,Pune,2016
Maruti Suzuki Wagon R 1.0 LXi CNG,335000.0,106900,CNG,Thane,2013
Hyundai Elite i20 Asta 1.2,640000.0,46000,Petrol,Thane,2017
BMW X4 xDrive20d M Sport X [2019-2020],6250000.0,13600,Diesel,Ahmedabad,2020
Maruti Suzuki Vitara Brezza VDi,735000.0,69812,Diesel,Delhi,2018
Maruti Suzuki Vitara Brezza VDi,801000.0,33747,Diesel,Delhi,2019
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],360000.0,36122,Petrol,Kolkata,2015
Maruti Suzuki Wagon R 1.0 VXI AMT,475000.0,38447,Petrol,Thane,2019
Hyundai Elite i20 Sportz 1.2,635000.0,18000,Petrol,Thane,2017
Hyundai i10 Magna 1.2 Kappa2,295000.0,63000,Petrol,Mumbai,2013
Hyundai Grand i10 Nios Magna 1.2 Kappa VTVT,712000.0,24736,Petrol,Pune,2020
Ford Endeavour Titanium 3.2 4x4 AT,3189000.0,25160,Diesel,Delhi,2018
Audi Q3 35 TDI Premium + Sunroof,2150000.0,76840,Diesel,Hyderabad,2016
BMW X1 sDrive20i xLine,4190000.0,19000,Petrol,Pune,2021
Maruti Suzuki Wagon R 1.0 VXI AMT,450000.0,56000,Petrol,Thane,2015
Hyundai i10 1.1L iRDE Magna Special Edition,359000.0,26250,Petrol,Delhi,2015
Hyundai i10 Magna,250000.0,43278,Petrol,Hyderabad,2008
Hyundai Creta 1.6 SX Plus AT Petrol,1275000.0,58676,Petrol,Mumbai,2018
Maruti Suzuki Dzire VXi,641000.0,30663,Petrol,Chennai,2019
Maruti Suzuki Swift DZire VXI,415000.0,71138,Petrol,Thane,2013
Ford EcoSport Titanium + 1.5L Ti-VCT AT [2019-2020],1085000.0,17002,Petrol,Bangalore,2019
Skoda Yeti Active 2.0 TDI CR 4x2,349000.0,86000,Diesel,Ahmedabad,2012
Hyundai Santro Xing XG AT,300000.0,74000,Petrol,Pallikarnai,2007
Maruti Suzuki Alto K10 VXi,234000.0,15685,Petrol,Pune,2012
Tata Tiago XE,400000.0,100088,Petrol,Ambattur,2022
Mercedes-Benz GL 350 CDI,4700000.0,69000,Diesel,Hyderabad,2015
Honda City E,530000.0,69000,Petrol + 1,Pallikarnai,2014
Maruti Suzuki Baleno Alpha 1.2,690000.0,40244,Petrol,Mumbai,2018
Ford EcoSport Titanium 1.5L Ti-VCT AT,828999.0,35724,Petrol,Bangalore,2017
Hyundai Tucson 2WD MT Diesel,761000.0,12030,Diesel,Delhi,2021
Maruti Suzuki Ciaz Sigma 1.4 MT,697000.0,43152,Petrol,Pune,2017
Hyundai Creta SX Plus 1.6 AT CRDI,1195000.0,120000,Diesel,Hyderabad,2017
MG Hector Sharp 1.5 DCT Petrol [2019-2020],1800000.0,21105,Petrol,Hyderabad,2021
Honda Brio S MT,438999.0,46089,Petrol,Bangalore,2014
Maruti Suzuki Eeco 5 STR WITH A/C+HTR [2019-2020],492000.0,18568,Petrol,Chennai,2020
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],539000.0,57847,Petrol,Bangalore,2018
Volkswagen Vento Highline Diesel AT,635000.0,58436,Diesel,Mumbai,2015
Maruti Suzuki Swift VXi,490000.0,52000,Petrol,Ahmedabad,2015
Volkswagen Vento Highline Plus 1.0L TSI Automatic,1350000.0,30788,Petrol,Hyderabad,2021
Honda Amaze 1.5 S i-DTEC,450000.0,90354,Diesel,Hyderabad,2014
Kia Seltos HTE 1.5,1075000.0,11870,Petrol,Chennai,2021
Toyota Corolla Altis 1.8 G L CNG,345000.0,149500,CNG,Thane,2010
Hyundai Xcent S 1.2 (O),475000.0,44000,Petrol,Ahmedabad,2015
Hyundai Santa Fe 2WD MT [2014-2017],1625000.0,55545,Diesel,Bangalore,2015
Tata Tiago Revotron XT [2016-2019],445000.0,57000,Petrol,Noida,2018
Skoda Rapid Style 1.5 TDI AT,825000.0,123000,Diesel,Hyderabad,2017
Maruti Suzuki Celerio VXi AMT ABS,445000.0,24595,Petrol,Mumbai,2016
Maruti Suzuki Ritz Zxi BS-IV,325000.0,49000,Petrol,Mumbai,2012
Tata Safari XZA Plus Adventure,2400000.0,16600,Diesel,Hyderabad,2021
Maruti Suzuki Ciaz Alpha 1.4 MT,923000.0,30830,Petrol,Pune,2018
Maruti Suzuki Wagon R 1.0 LXI CNG (O),465000.0,72000,CNG,Thane,2017
Audi A4 2.0 TDI (177bhp) Premium Plus,1650000.0,89070,Diesel,Ahmedabad,2014
Mahindra XUV300 1.2 W6 [2019-2019],724000.0,15777,Petrol,Kolkata,2021
Skoda Kodiaq Style 2.0 TDI 4x4 AT,2975000.0,25000,Diesel,Mumbai,2017
Hyundai Creta SX Plus 1.6 AT CRDI,1023000.0,56907,Diesel,Kolkata,2018
Toyota Innova Crysta ZX 2.4 AT 7 STR,3100000.0,33500,Diesel,Hyderabad,2021
Maruti Suzuki Alto 800 Lxi,298000.0,24456,Petrol,Pune,2016
Volkswagen Vento Highline Diesel AT [2015-2016],790000.0,48000,Diesel,Ahmedabad,2016
Hyundai Grand i10 Nios Sportz 1.2 Kappa VTVT CNG,709000.0,21187,CNG,Pune,2021
Hyundai Elite i20 Magna 1.2,395000.0,58326,Petrol,Delhi,2014
Maruti Suzuki Eeco 5 STR WITH A/C+HTR [2019-2020],433000.0,12566,Petrol,Chennai,2019
Maruti Suzuki Celerio ZXi,398000.0,49821,Petrol,Delhi,2015
Hyundai Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],395000.0,25028,Petrol,Mumbai,2013
Mahindra KUV100 NXT K2 6 STR,451000.0,41604,Petrol,Ahmedabad,2018
Maruti Suzuki Wagon R 1.0 LXi,254999.0,80386,Petrol,Pune,2011
Mercedes-Benz E-Class E 220 d Avantgarde,6000000.0,17500,Diesel,Ahmedabad,2020
Maruti Suzuki Ciaz Alpha 1.3 Hybrid,869999.0,27095,Diesel,Kolkata,2019
Honda City VX Diesel,885000.0,34178,Diesel,Kolkata,2018
Mahindra XUV500 W10,975000.0,37000,Diesel,Kolkata,2016
Hyundai Elantra 1.6 SX (O) AT,1300000.0,85930,Diesel,Hyderabad,2017
Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],530000.0,35373,Petrol,Hyderabad,2017
Hyundai Elite i20 Asta 1.2,446000.0,54136,Petrol,Kolkata,2015
BMW 5 Series 530i M Sport [2019-2019],6800000.0,9664,Petrol,Mumbai,2022
Honda Jazz VX Petrol,532000.0,34640,Petrol,Kolkata,2018
Renault Duster RXL Petrol,699000.0,50244,Petrol,Bangalore,2017
Honda WR-V VX MT Petrol,785000.0,29099,Petrol,Mumbai,2018
Volkswagen Polo GT TSI,695000.0,27239,Petrol,Thane,2016
Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],245000.0,41000,Petrol,Kolkata,2014
Datsun GO+ T (O) W/VDC,498000.0,15755,Petrol,Kolkata,2019
Audi A4 2.0 TDI (177bhp) Premium,1395000.0,57566,Diesel,Thane,2015
Maruti Suzuki Alto 800 Lxi,239000.0,65315,Petrol,Hyderabad,2012
Maruti Suzuki Alto K10 VXi [2014-2019],379000.0,74200,Petrol,Bangalore,2016
Hyundai Elite i20 Magna Executive 1.2,690000.0,45000,Petrol,Ahmedabad,2018
Skoda Slavia Style 1.0L TSI AT,1657999.0,6098,Petrol,Chennai,2022
Hyundai i10 1.1L iRDE Magna Special Edition,425000.0,46150,Petrol,Ahmedabad,2016
BMW X1 sDrive20d Expedition,2250000.0,68714,Diesel,Hyderabad,2016
Honda Amaze 1.2 S i-VTEC,430000.0,61000,Petrol,Ahmedabad,2013
BMW X1 sDrive20d xLine,4475000.0,7100,Diesel,Chennai,2021
Mercedes-Benz S-Class S 350 CDI,6900000.0,18000,Diesel,Ahmedabad,2017
Maruti Suzuki Swift VXi AMT [2018-2019],795000.0,21800,Petrol,Bangalore,2020
Hyundai Santro Sportz,589000.0,47873,Petrol,Pune,2020
Maruti Suzuki Wagon R 1.0 VXI AMT,475000.0,84827,Petrol,Chennai,2018
Tata Tiago Revotron XZA [2017-2019],475000.0,34867,Petrol,Mumbai,2017
Volvo V40 D3 R-Design,1675000.0,47000,Diesel,Mumbai,2018
Renault Kwid 1.0 RXT AMT Opt [2016-2019],455999.0,53447,Petrol,Chennai,2019
Bentley Continental GT Coupe,7000000.0,19506,Petrol,Hyderabad,2008
Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],394000.0,67844,Petrol,Pune,2014
Renault Kwid 1.0 RXL [2017-2019],335000.0,32000,Petrol,Thane,2017
Honda Amaze 1.2 S AT i-VTEC Opt,649000.0,15075,Petrol,Bangalore,2016
Hyundai Elite i20 Asta 1.2 [2016-2017],650000.0,100000,Petrol,Hyderabad,2016
Honda Brio VX AT,434999.0,46314,Petrol,Mumbai,2014
Maruti Suzuki Baleno Zeta 1.3,730000.0,58238,Diesel,Hyderabad,2017
Ford Figo Trend 1.2 Ti-VCT,430000.0,44000,Petrol,Ahmedabad,2017
Skoda Rapid Style 1.6 MPI,666000.0,45834,Petrol,Pune,2016
MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,3900000.0,22000,Diesel,Hyderabad,2020
Ford Aspire Trend Plus CNG,677000.0,47781,CNG,Pune,2019
Honda WR-V VX MT Petrol,735000.0,51425,Petrol,Ahmedabad,2018
Jaguar XE Prestige Diesel,3775000.0,9090,Diesel,Bangalore,2018
Tata Nexon EV XZ Plus,1875000.0,7000,Electric,Ahmedabad,2022
Honda Amaze 1.2 VX i-VTEC,438999.0,44114,Petrol,Pune,2013
Honda Jazz SV Petrol,495000.0,52000,Petrol,Noida,2015
Tata Safari XZA New,2615000.0,6625,Diesel,Pune,2022
Renault Duster 110 PS RXZ 4X2 AMT Diesel,894999.0,62732,Diesel,Thane,2018
Toyota Innova Crysta 2.8 ZX AT 7 STR [2016-2020],2400000.0,121842,Diesel,Hyderabad,2018
Skoda Rapid Ambition 1.6 MPI AT,899000.0,57702,Petrol,Bangalore,2018
Hyundai Verna Fluidic 1.6 VTVT SX Opt,649000.0,40493,Petrol,Bangalore,2015
Maruti Suzuki Swift VDi,750000.0,65000,Diesel,Hyderabad,2018
Ford EcoSport Ambiente 1.5L Ti-VCT,625000.0,30723,Petrol,Noida,2017
Hyundai i20 Sportz 1.2 (O),889000.0,15608,Petrol,Bangalore,2020
Renault Triber RXZ [2019-2020],765000.0,19000,Petrol,Mumbai,2021
Hyundai Grand i10 Sports Edition 1.1 CRDi,349000.0,52242,Diesel,Kolkata,2015
Tata Harrier XZ [2019-2020],1550000.0,45163,Diesel,Ahmedabad,2019
Tata Altroz XT Petrol,706000.0,33530,Petrol,Chennai,2020
Renault Duster RXL Petrol,789000.0,60444,Petrol,Bangalore,2017
Hyundai Elite i20 Magna Executive 1.2,538000.0,27189,Petrol,Kolkata,2018
Maruti Suzuki Ertiga Vxi CNG,715000.0,112000,CNG,Thane,2014
Toyota Corolla Altis VL AT Petrol,1295000.0,65100,Petrol,Thane,2018
Maruti Suzuki Dzire VXi AMT,647000.0,21477,Petrol,Delhi,2019
Honda City V,878999.0,14437,Petrol,Delhi,2018
Maruti Suzuki Alto LXi BS-III,180000.0,67181,Petrol,Hyderabad,2008
Honda City V CVT Petrol [2017-2019],935000.0,31482,Petrol,Thane,2018
Maruti Suzuki Dzire VXi,550000.0,27563,Petrol,Kolkata,2018
Land Rover Discovery Sport SE R-Dynamic Petrol,6400000.0,8500,Petrol,Ahmedabad,2021
Honda Jazz V Petrol,425000.0,37210,Petrol,Kolkata,2016
Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT,450000.0,66250,Petrol,Ahmedabad,2014
Ford Figo Titanium1.5 TDCi,360000.0,42158,Diesel,Kolkata,2015
MINI Cooper Countryman Cooper D,2200000.0,68862,Diesel,Hyderabad,2013
Hyundai Verna 1.6 VTVT SX,838000.0,37622,Petrol,Chennai,2018
Maruti Suzuki Ciaz VXi+ AT,675000.0,64726,Petrol,Mumbai,2017
Hyundai Verna 1.6 VTVT SX,876000.0,29150,Petrol,Pune,2017
